,point_id,lon,lat,target,geometry,index_right,NAME,bus_stop_300,location,railway,n_railway,n_mobile,n_electronics
23,SJOpfpK9,82.87236800000001,54.981574,0.21370388155812275,POINT (82.87236800000001 54.981574),18,Новосибирская область,5,,,,0.0,1.0
26,0BYKB88d,82.890947,54.984035999999996,-0.39137747553934893,POINT (82.890947 54.984036),18,Новосибирская область,10,,352.209,2.0,2.0,10.0
50,p31ln7Rd,82.961589,55.039081,0.08404359075152168,POINT (82.961589 55.039081),18,Новосибирская область,3,,1044.656,1.0,0.0,8.0
100,bW2iNSMp,82.934565,55.105543999999995,0.3865842693002575,POINT (82.93456500000001 55.10554399999999),18,Новосибирская область,2,,,,1.0,3.0
122,n7SOrDDm,82.92201700000001,55.04399300000001,0.21370388155812275,POINT (82.92201700000001 55.04399300000001),18,Новосибирская область,4,,469.93499999999995,5.0,7.0,12.0
136,xN7TAdHL,82.93639399999999,55.066218000000006,-0.650698057152551,POINT (82.93639399999999 55.06621800000001),18,Новосибирская область,3,,,,0.0,2.0
138,VVoIWaCa,82.90992800000001,54.936865000000004,-0.9964588326368206,POINT (82.90992800000001 54.936865),18,Новосибирская область,4,,,,0.0,1.0
141,sZIU9J2S,82.896969,54.980785,-0.8235784448946858,POINT (82.896969 54.980785),18,Новосибирская область,10,,664.4659999999999,2.0,2.0,9.0
147,oVyZAtf8,82.853025,54.96611600000001,-0.32654733013604836,POINT (82.853025 54.96611600000001),18,Новосибирская область,2,,,,0.0,1.0
151,cmCo8uJn,82.897109,54.983219999999996,-0.650698057152551,POINT (82.897109 54.98322),18,Новосибирская область,8,,702.196,2.0,2.0,9.0
166,jEMylCQY,82.961076,55.104068999999996,-0.4345975724748826,POINT (82.96107600000001 55.104069),18,Новосибирская область,2,,,,0.0,1.0
192,zynEGrYK,82.914099,55.059654,1.294206304946465,POINT (82.91409899999999 55.059654),18,Новосибирская область,7,,201.139,2.0,8.0,12.0
193,padKVxZ1,82.905185,54.989033,1.164546014139864,POINT (82.905185 54.989033),18,Новосибирская область,5,,33.156000000000006,2.0,2.0,11.0
206,hhQwsdq2,82.952805,55.013374,1.164546014139864,POINT (82.952805 55.013374),18,Новосибирская область,2,,1070.261,3.0,7.0,4.0
261,DkEbcUGo,82.896401,55.035830000000004,0.5162445601068586,POINT (82.896401 55.03583),18,Новосибирская область,3,,103.99,2.0,0.0,3.0
272,ydC9L7Y0,83.09449599999999,54.840236,-1.1693392203789554,POINT (83.09449599999999 54.840236),18,Новосибирская область,2,,,,3.0,1.0
273,H8hoDXdE,83.002607,55.035543000000004,1.4886967411563665,POINT (83.002607 55.035543),18,Новосибирская область,6,,,,0.0,2.0
297,t7pBweOS,82.912079,55.055884999999996,-0.6939181540880848,POINT (82.91207900000001 55.055885),18,Новосибирская область,4,,421.68500000000006,3.0,9.0,14.0
325,eLaYE4WM,82.890962,54.983999999999995,0.21370388155812275,POINT (82.890962 54.98399999999999),18,Новосибирская область,10,,352.209,2.0,2.0,10.0
328,zq24zBHA,82.899443,55.03455400000001,0.12726368768705537,POINT (82.89944300000001 55.03455400000001),18,Новосибирская область,3,,491.297,2.0,0.0,5.0
343,HQWajdou,82.925985,55.014685,-0.26171718473274785,POINT (82.925985 55.014685),18,Новосибирская область,4,,1257.797,2.0,0.0,6.0
361,6zswhGTw,83.11036899999999,54.966570999999995,-0.7803583479591522,POINT (83.11036899999999 54.96657099999999),18,Новосибирская область,1,,625.829,1.0,0.0,1.0
373,bXtjCW9X,82.96786,55.052327000000005,-0.39137747553934893,POINT (82.96786 55.05232700000001),18,Новосибирская область,3,,1484.312,1.0,0.0,3.0
376,zYEPdy6c,82.97831,55.037668000000004,-0.26171718473274785,POINT (82.97830999999999 55.037668),18,Новосибирская область,4,,206.28000000000003,1.0,0.0,4.0
395,gy5R6Tzq,83.019867,55.00283,0.34336417236472383,POINT (83.019867 55.00283),18,Новосибирская область,3,,,,2.0,1.0
418,PJ5m7cqh,82.976488,55.056951,1.985727855915004,POINT (82.976488 55.056951),18,Новосибирская область,5,,,,0.0,1.0
44,FS7Ufln2,50.21569,53.239158999999994,0.3865842693002575,POINT (50.21569 53.23915899999999),30,Самарская область,0,,,,2.0,6.0
62,Mk1D78ip,50.126073999999996,53.187828,-1.1693392203789554,POINT (50.126074 53.187828),30,Самарская область,2,,603.522,1.0,0.0,1.0
67,3uG2b8Ye,50.263857,53.218848,2.6340293099480094,POINT (50.263857 53.218848),30,Самарская область,3,,1372.2390000000003,2.0,1.0,5.0
81,P2LhIYVH,50.123711,53.192857,0.9916656263977291,POINT (50.123711 53.192857),30,Самарская область,7,,970.487,1.0,0.0,1.0
103,Ccqm3lC6,50.262682,53.220259,3.10945037623888,POINT (50.262682 53.220259),30,Самарская область,3,,1253.2640000000001,2.0,1.0,4.0
118,myPybSTm,50.181802000000005,53.212513,-0.34815737860381524,POINT (50.181802 53.212513),30,Самарская область,5,,,,1.0,3.0
134,bBxa5jY2,50.148747,53.217110999999996,-0.4778176694104163,POINT (50.148747 53.217111),30,Самарская область,2,,752.4239999999999,2.0,0.0,2.0
139,sMvuaVtL,50.22169,53.24867,0.9484455294621955,POINT (50.22169 53.24867),30,Самарская область,5,,,,4.0,6.0
158,tkDyf0LP,50.173675,53.14038000000001,1.5967469834952008,POINT (50.173675 53.14038000000001),30,Самарская область,2,,,,0.0,3.0
169,LwZsJ4Cy,50.190391,53.191807999999995,0.9052254325266618,POINT (50.190391 53.19180799999999),30,Самарская область,4,,1919.1869999999997,1.0,0.0,5.0
178,yQpPc4NY,50.305359,53.325718,0.34336417236472383,POINT (50.305359 53.325718),30,Самарская область,5,,,,0.0,4.0
197,aooa1N95,50.238669,53.251546999999995,0.04082349381598799,POINT (50.238669 53.251547),30,Самарская область,0,,,,3.0,2.0
204,XRbToMaK,50.270990000000005,53.275606999999994,0.9484455294621955,POINT (50.27099 53.27560699999999),30,Самарская область,4,,,,0.0,2.0
212,b3PCdEll,50.2764,53.233532,2.5043690191414085,POINT (50.2764 53.233532),30,Самарская область,2,,963.085,1.0,0.0,0.0
214,CEBFrSa4,50.0882,53.1224,5.702656192370902,POINT (50.0882 53.1224),30,Самарская область,2,,,,0.0,0.0
243,H1tR9t1s,50.2633,53.22044399999999,0.12726368768705537,POINT (50.2633 53.22044399999999),30,Самарская область,3,,1340.2350000000001,1.0,1.0,4.0
282,xyfgfTqy,50.218369,53.346633999999995,1.683187177366268,POINT (50.218369 53.34663399999999),30,Самарская область,4,,,,0.0,1.0
286,KqXLlOgG,50.286374,53.299319999999994,0.08404359075152168,POINT (50.286374 53.29931999999999),30,Самарская область,6,,,,0.0,1.0
300,WriLsZWE,50.191899,53.191447,0.8187852386555944,POINT (50.191899 53.191447),30,Самарская область,3,,,,0.0,5.0
316,nfG8rj1F,50.140492,53.20338100000001,0.7755651417200607,POINT (50.140492 53.20338100000001),30,Самарская область,4,,1013.4480000000001,2.0,3.0,2.0
334,7KGXXWOd,50.248917999999996,53.24535600000001,0.25692397849365645,POINT (50.248918 53.24535600000001),30,Самарская область,2,,,,0.0,0.0
372,f2EweR1h,50.188938,53.19136999999999,0.3865842693002575,POINT (50.188938 53.19136999999999),30,Самарская область,3,,1761.358,1.0,0.0,5.0
384,mZTEZ4bf,50.158969,53.197251,-0.26171718473274785,POINT (50.158969 53.197251),30,Самарская область,3,,834.0020000000001,1.0,1.0,6.0
387,2SKYY79M,50.246331,53.212182999999996,3.2391106670454812,POINT (50.246331 53.212183),30,Самарская область,5,,148.815,3.0,1.0,4.0
389,ZfB8GmX1,50.188602,53.191244,0.17048378462258906,POINT (50.188602 53.191244),30,Самарская область,3,,,,0.0,5.0
404,fI0HvX5p,50.225666,53.25928100000001,0.30014407542919014,POINT (50.225666 53.25928100000001),30,Самарская область,3,,,,0.0,3.0
416,6B6HHnCd,50.121798,53.187213,0.04082349381598799,POINT (50.121798 53.187213),30,Самарская область,5,,262.697,1.0,0.0,1.0
